x,y,steps,success
1,701,1,1
2,701,1,1
3,701,1,1
4,701,2,1
5,701,3,1
1,702,1,1
5,702,2,0
7,702,3,0
11,702,2,0
17,702,3,0
1,703,1,1
2,703,1,1
3,703,2,1
4,703,1,1
5,703,2,1
1,704,1,1
3,704,1,1
5,704,1,1
7,704,2,1
9,704,3,1
1,705,1,1
2,705,1,1
4,705,2,0
7,705,2,1
8,705,3,1
1,706,1,1
3,706,2,0
5,706,3,0
7,706,1,1
9,706,4,0
1,707,1,1
2,707,1,1
3,707,1,1
4,707,1,1
5,707,2,1
1,708,1,1
5,708,2,0
7,708,2,0
11,708,3,0
13,708,3,0
1,709,1,1
2,709,1,1
3,709,2,1
4,709,3,1
5,709,1,1
1,710,1,1
3,710,1,1
7,710,3,0
9,710,1,1
11,710,2,0
1,711,1,1
2,711,1,1
4,711,1,1
5,711,2,1
7,711,2,0
1,712,1,1
3,712,2,0
5,712,3,0
7,712,2,0
9,712,2,0
1,713,1,1
2,713,1,1
3,713,1,1
4,713,2,1
5,713,2,1
1,714,1,1
5,714,1,1
11,714,1,1
13,714,1,1
19,714,3,0
1,715,1,1
2,715,1,1
3,715,2,1
4,715,1,1
6,715,2,0
1,716,1,1
3,716,1,1
5,716,2,0
7,716,3,0
9,716,2,0
1,717,1,1
2,717,1,1
4,717,2,0
5,717,2,0
7,717,3,0
1,718,1,1
3,718,2,0
5,718,2,0
7,718,3,0
9,718,2,0
1,719,1,1
2,719,1,1
3,719,1,1
4,719,1,1
5,719,1,1
1,720,1,1
7,720,1,1
11,720,2,0
13,720,2,0
17,720,3,0
1,721,1,1
2,721,1,1
3,721,2,1
4,721,3,1
5,721,4,1
1,722,1,1
3,722,1,1
5,722,2,1
7,722,4,0
9,722,5,0
1,723,1,1
2,723,1,1
4,723,1,1
5,723,2,1
7,723,3,1
1,724,1,1
3,724,2,0
5,724,1,1
7,724,2,0
9,724,2,1
1,725,1,1
2,725,1,1
3,725,1,1
4,725,2,1
6,725,1,1
1,726,1,1
5,726,3,0
7,726,2,0
13,726,2,0
17,726,4,0
1,727,1,1
2,727,1,1
3,727,2,1
4,727,1,1
5,727,3,1
1,728,1,1
3,728,1,1
5,728,2,0
9,728,1,1
11,728,2,1
1,729,1,1
2,729,1,1
4,729,2,0
5,729,1,1
7,729,3,0
1,730,1,1
3,730,2,0
7,730,2,0
9,730,4,0
11,730,3,0
1,731,1,1
2,731,1,1
3,731,1,1
4,731,1,1
5,731,2,1
1,732,1,1
5,732,2,0
7,732,2,0
11,732,3,0
13,732,3,0
1,733,1,1
2,733,1,1
3,733,2,1
4,733,3,1
5,733,2,1
1,734,1,1
3,734,1,1
5,734,1,1
7,734,1,1
9,734,3,0
1,735,1,1
2,735,1,1
4,735,1,1
8,735,1,1
11,735,2,1
1,736,1,1
3,736,2,0
5,736,2,0
7,736,3,0
9,736,2,0
1,737,1,1
2,737,1,1
3,737,1,1
4,737,2,1
5,737,2,1
1,738,1,1
5,738,2,0
7,738,3,0
11,738,3,0
13,738,2,0
1,739,1,1
2,739,1,1
3,739,2,1
4,739,1,1
5,739,1,1
1,740,1,1
3,740,1,1
7,740,2,0
9,740,3,0
11,740,3,0
1,741,1,1
2,741,1,1
4,741,2,0
5,741,3,0
7,741,1,1
1,742,1,1
3,742,2,0
5,742,3,0
9,742,4,0
11,742,3,0
1,743,1,1
2,743,1,1
3,743,1,1
4,743,1,1
5,743,2,1
1,744,1,1
5,744,1,1
7,744,2,1
11,744,2,0
13,744,3,0
1,745,1,1
2,745,1,1
3,745,2,1
4,745,3,1
6,745,2,0
1,746,1,1
3,746,1,1
5,746,3,0
7,746,2,1
9,746,1,1
1,747,1,1
2,747,1,1
4,747,1,1
5,747,2,0
7,747,2,1
1,748,1,1
3,748,2,0
5,748,2,0
7,748,1,1
9,748,3,0
1,749,1,1
2,749,1,1
3,749,1,1
4,749,2,1
5,749,1,1
1,750,1,1
7,750,2,0
11,750,3,0
13,750,3,0
17,750,2,0
1,751,1,1
2,751,1,1
3,751,2,1
4,751,1,1
5,751,2,1
1,752,1,1
3,752,1,1
5,752,2,1
7,752,2,0
9,752,2,0
1,753,1,1
2,753,1,1
4,753,2,0
5,753,2,1
7,753,2,0
1,754,1,1
3,754,2,0
5,754,1,1
7,754,2,0
9,754,2,0
1,755,1,1
2,755,1,1
3,755,1,1
4,755,1,1
6,755,1,1
1,756,1,1
5,756,2,0
11,756,2,0
13,756,3,0
17,756,2,0
1,757,1,1
2,757,1,1
3,757,2,1
4,757,3,1
5,757,3,1
1,758,1,1
3,758,1,1
5,758,2,0
7,758,3,0
9,758,4,0
1,759,1,1
2,759,1,1
4,759,1,1
5,759,1,1
7,759,2,1
1,760,1,1
3,760,2,0
7,760,3,0
9,760,2,0
11,760,2,0
1,761,1,1
2,761,1,1
3,761,1,1
4,761,2,1
5,761,3,1
1,762,1,1
5,762,2,0
7,762,1,1
11,762,3,0
13,762,3,0
1,763,1,1
2,763,1,1
3,763,2,1
4,763,1,1
5,763,2,1
1,764,1,1
3,764,1,1
5,764,1,1
7,764,3,0
9,764,1,1
1,765,1,1
2,765,1,1
4,765,2,0
7,765,2,0
8,765,2,0
1,766,1,1
3,766,2,0
5,766,3,0
7,766,3,0
9,766,3,0
1,767,1,1
2,767,1,1
3,767,1,1
4,767,1,1
5,767,2,1
1,768,1,1
5,768,2,0
7,768,2,0
11,768,2,0
13,768,2,0
1,769,1,1
2,769,1,1
3,769,2,1
4,769,3,1
5,769,1,1
1,770,1,1
3,770,1,1
9,770,3,0
13,770,2,0
17,770,3,0
1,771,1,1
2,771,1,1
4,771,1,1
5,771,2,1
7,771,3,0
1,772,1,1
3,772,2,0
5,772,3,0
7,772,4,0
9,772,2,0
1,773,1,1
2,773,1,1
3,773,1,1
4,773,2,1
5,773,2,1
1,774,1,1
5,774,1,1
7,774,2,0
11,774,3,0
13,774,2,0
1,775,1,1
2,775,1,1
3,775,2,1
4,775,1,1
6,775,2,0
1,776,1,1
3,776,1,1
5,776,2,0
7,776,1,1
9,776,2,1
1,777,1,1
2,777,1,1
4,777,2,0
5,777,2,0
8,777,2,0
1,778,1,1
3,778,2,0
5,778,2,0
7,778,3,0
9,778,3,0
1,779,1,1
2,779,1,1
3,779,1,1
4,779,1,1
5,779,1,1
1,780,1,1
7,780,2,0
11,780,1,1
17,780,2,0
19,780,3,0
1,781,1,1
2,781,1,1
3,781,2,1
4,781,3,1
5,781,4,1
1,782,1,1
3,782,1,1
5,782,2,1
7,782,2,0
9,782,1,1
1,783,1,1
2,783,1,1
4,783,1,1
5,783,2,1
7,783,1,1
1,784,1,1
3,784,2,0
5,784,1,1
9,784,2,0
11,784,2,0
1,785,1,1
2,785,1,1
3,785,1,1
4,785,2,1
6,785,1,1
1,786,1,1
5,786,3,0
7,786,4,0
11,786,2,0
13,786,5,0
1,787,1,1
2,787,1,1
3,787,2,1
4,787,1,1
5,787,3,1
1,788,1,1
3,788,1,1
5,788,2,0
7,788,2,1
9,788,2,0
1,789,1,1
2,789,1,1
4,789,2,0
5,789,1,1
7,789,2,1
1,790,1,1
3,790,2,0
7,790,1,1
9,790,2,0
11,790,2,0
1,791,1,1
2,791,1,1
3,791,1,1
4,791,1,1
5,791,2,1
1,792,1,1
5,792,2,0
7,792,2,0
13,792,1,1
17,792,3,0
1,793,1,1
2,793,1,1
3,793,2,1
4,793,3,1
5,793,2,1
1,794,1,1
3,794,1,1
5,794,1,1
7,794,3,0
9,794,4,0
1,795,1,1
2,795,1,1
4,795,1,1
7,795,2,0
8,795,2,0
1,796,1,1
3,796,2,0
5,796,2,0
7,796,2,0
9,796,3,0
1,797,1,1
2,797,1,1
3,797,1,1
4,797,2,1
5,797,2,1
1,798,1,1
5,798,2,0
11,798,3,0
13,798,3,0
17,798,1,1
1,799,1,1
2,799,1,1
3,799,2,1
4,799,1,1
5,799,1,1
1,800,1,1
3,800,1,1
7,800,2,0
9,800,1,1
11,800,2,1
1,801,1,1
2,801,1,1
4,801,2,0
5,801,3,0
7,801,3,0
1,802,1,1
3,802,2,0
5,802,3,0
7,802,3,0
9,802,4,0
1,803,1,1
2,803,1,1
3,803,1,1
4,803,1,1
5,803,2,1
1,804,1,1
5,804,1,1
7,804,1,1
11,804,3,0
13,804,2,0
1,805,1,1
2,805,1,1
3,805,2,1
4,805,3,1
6,805,2,0
1,806,1,1
3,806,1,1
5,806,3,0
7,806,4,0
9,806,3,0
1,807,1,1
2,807,1,1
4,807,1,1
5,807,2,0
7,807,3,0
1,808,1,1
3,808,2,0
5,808,2,0
7,808,2,0
9,808,2,0
1,809,1,1
2,809,1,1
3,809,1,1
4,809,2,1
5,809,1,1
1,810,1,1
7,810,2,0
11,810,3,0
13,810,2,0
17,810,2,0
1,811,1,1
2,811,1,1
3,811,2,1
4,811,1,1
5,811,2,1
1,812,1,1
3,812,1,1
5,812,2,1
9,812,2,0
11,812,2,0
1,813,1,1
2,813,1,1
4,813,2,0
5,813,2,1
7,813,3,0
1,814,1,1
3,814,2,0
5,814,1,1
7,814,2,1
9,814,2,1
1,815,1,1
2,815,1,1
3,815,1,1
4,815,1,1
6,815,1,1
1,816,1,1
5,816,2,0
7,816,2,0
11,816,3,0
13,816,2,0
1,817,1,1
2,817,1,1
3,817,2,1
4,817,3,1
5,817,3,1
1,818,1,1
3,818,1,1
5,818,2,0
7,818,1,1
9,818,1,1
1,819,1,1
2,819,1,1
4,819,1,1
5,819,1,1
8,819,2,1
1,820,1,1
3,820,2,0
7,820,3,0
9,820,3,0
11,820,2,0
1,821,1,1
2,821,1,1
3,821,1,1
4,821,2,1
5,821,3,1
1,822,1,1
5,822,2,0
7,822,3,0
11,822,2,0
13,822,4,0
1,823,1,1
2,823,1,1
3,823,2,1
4,823,1,1
5,823,2,1
1,824,1,1
3,824,1,1
5,824,1,1
7,824,2,0
9,824,2,0
1,825,1,1
2,825,1,1
4,825,2,0
7,825,1,1
8,825,2,1
1,826,1,1
3,826,2,0
5,826,3,0
9,826,2,0
11,826,4,0
1,827,1,1
2,827,1,1
3,827,1,1
4,827,1,1
5,827,2,1
1,828,1,1
5,828,2,0
7,828,3,0
11,828,3,0
13,828,2,0
1,829,1,1
2,829,1,1
3,829,2,1
4,829,3,1
5,829,1,1
1,830,1,1
3,830,1,1
7,830,2,1
9,830,3,1
11,830,4,0
1,831,1,1
2,831,1,1
4,831,1,1
5,831,2,1
7,831,2,1
1,832,1,1
3,832,2,0
5,832,3,0
7,832,1,1
9,832,4,0
1,833,1,1
2,833,1,1
3,833,1,1
4,833,2,1
5,833,2,1
1,834,1,1
5,834,1,1
7,834,2,0
11,834,2,0
13,834,3,0
1,835,1,1
2,835,1,1
3,835,2,1
4,835,1,1
6,835,2,0
1,836,1,1
3,836,1,1
5,836,2,0
7,836,2,0
9,836,1,1
1,837,1,1
2,837,1,1
4,837,2,0
5,837,2,0
7,837,2,0
1,838,1,1
3,838,2,0
5,838,2,0
7,838,2,0
9,838,3,0
1,839,1,1
2,839,1,1
3,839,1,1
4,839,1,1
5,839,1,1
1,840,1,1
11,840,2,0
13,840,2,0
17,840,2,0
19,840,2,0
1,841,1,1
2,841,1,1
3,841,2,1
4,841,3,1
5,841,4,1
1,842,1,1
3,842,1,1
5,842,2,1
7,842,3,1
9,842,3,0
1,843,1,1
2,843,1,1
4,843,1,1
5,843,2,1
7,843,2,1
1,844,1,1
3,844,2,0
5,844,1,1
7,844,3,0
9,844,2,0
1,845,1,1
2,845,1,1
3,845,1,1
4,845,2,1
6,845,1,1
1,846,1,1
5,846,3,0
7,846,1,1
11,846,1,1
13,846,3,0
1,847,1,1
2,847,1,1
3,847,2,1
4,847,1,1
5,847,3,1
1,848,1,1
3,848,1,1
5,848,2,0
7,848,3,0
9,848,4,0
1,849,1,1
2,849,1,1
4,849,2,0
5,849,1,1
7,849,2,1
1,850,1,1
3,850,2,0
7,850,3,0
9,850,2,0
11,850,4,0
1,851,1,1
2,851,1,1
3,851,1,1
4,851,1,1
5,851,2,1
1,852,1,1
5,852,2,0
7,852,2,0
11,852,2,0
13,852,2,0
1,853,1,1
2,853,1,1
3,853,2,1
4,853,3,1
5,853,2,1
1,854,1,1
3,854,1,1
5,854,1,1
9,854,1,1
11,854,3,0
1,855,1,1
2,855,1,1
4,855,1,1
7,855,3,0
8,855,1,1
1,856,1,1
3,856,2,0
5,856,2,0
7,856,3,0
9,856,2,0
1,857,1,1
2,857,1,1
3,857,1,1
4,857,2,1
5,857,2,1
1,858,1,1
5,858,2,0
7,858,2,0
17,858,3,0
19,858,3,0
1,859,1,1
2,859,1,1
3,859,2,1
4,859,1,1
5,859,1,1
1,860,1,1
3,860,1,1
7,860,1,1
9,860,2,0
11,860,3,0
1,861,1,1
2,861,1,1
4,861,2,0
5,861,3,0
8,861,2,0
1,862,1,1
3,862,2,0
5,862,3,0
7,862,3,0
9,862,2,0
1,863,1,1
2,863,1,1
3,863,1,1
4,863,1,1
5,863,2,1
1,864,1,1
5,864,1,1
7,864,2,0
11,864,2,1
13,864,3,0
1,865,1,1
2,865,1,1
3,865,2,1
4,865,3,1
6,865,2,0
1,866,1,1
3,866,1,1
5,866,3,0
7,866,2,0
9,866,3,0
1,867,1,1
2,867,1,1
4,867,1,1
5,867,2,0
7,867,1,1
1,868,1,1
3,868,2,0
5,868,2,0
9,868,3,0
11,868,1,1
1,869,1,1
2,869,1,1
3,869,1,1
4,869,2,1
5,869,1,1
1,870,1,1
7,870,2,0
11,870,2,0
13,870,1,1
17,870,4,0
1,871,1,1
2,871,1,1
3,871,2,1
4,871,1,1
5,871,2,1
1,872,1,1
3,872,1,1
5,872,2,1
7,872,2,1
9,872,1,1
1,873,1,1
2,873,1,1
4,873,2,0
5,873,2,1
7,873,2,1
1,874,1,1
3,874,2,0
5,874,1,1
7,874,1,1
9,874,4,0
1,875,1,1
2,875,1,1
3,875,1,1
4,875,1,1
6,875,1,1
1,876,1,1
5,876,2,0
7,876,2,0
11,876,2,0
13,876,3,0
1,877,1,1
2,877,1,1
3,877,2,1
4,877,3,1
5,877,3,1
1,878,1,1
3,878,1,1
5,878,2,0
7,878,3,0
9,878,3,0
1,879,1,1
2,879,1,1
4,879,1,1
5,879,1,1
7,879,2,0
1,880,1,1
3,880,2,0
7,880,2,0
9,880,2,0
13,880,2,0
1,881,1,1
2,881,1,1
3,881,1,1
4,881,2,1
5,881,3,1
1,882,1,1
5,882,2,0
11,882,2,0
13,882,2,0
17,882,2,0
1,883,1,1
2,883,1,1
3,883,2,1
4,883,1,1
5,883,2,1
1,884,1,1
3,884,1,1
5,884,1,1
7,884,2,1
9,884,3,1
1,885,1,1
2,885,1,1
4,885,2,0
7,885,3,0
8,885,2,0
1,886,1,1
3,886,2,0
5,886,3,0
7,886,3,0
9,886,4,0
1,887,1,1
2,887,1,1
3,887,1,1
4,887,1,1
5,887,2,1
1,888,1,1
5,888,2,0
7,888,1,1
11,888,2,0
13,888,3,0
1,889,1,1
2,889,1,1
3,889,2,1
4,889,3,1
5,889,1,1
1,890,1,1
3,890,1,1
7,890,4,0
9,890,1,1
11,890,1,1
1,891,1,1
2,891,1,1
4,891,1,1
5,891,2,1
7,891,3,1
1,892,1,1
3,892,2,0
5,892,3,0
7,892,2,0
9,892,3,0
1,893,1,1
2,893,1,1
3,893,1,1
4,893,2,1
5,893,2,1
1,894,1,1
5,894,1,1
7,894,2,0
11,894,3,0
13,894,2,0
1,895,1,1
2,895,1,1
3,895,2,1
4,895,1,1
6,895,2,0
1,896,1,1
3,896,1,1
5,896,2,0
9,896,2,0
11,896,3,0
1,897,1,1
2,897,1,1
4,897,2,0
5,897,2,0
7,897,3,0
1,898,1,1
3,898,2,0
5,898,2,0
7,898,3,0
9,898,2,0
1,899,1,1
2,899,1,1
3,899,1,1
4,899,1,1
5,899,1,1
1,900,1,1
7,900,2,0
11,900,2,0
13,900,2,0
17,900,1,1
1,901,1,1
2,901,1,1
3,901,2,1
4,901,3,1
5,901,4,1
1,902,1,1
3,902,1,1
5,902,2,1
7,902,1,1
9,902,2,1
1,903,1,1
2,903,1,1
4,903,1,1
5,903,2,1
8,903,1,1
1,904,1,1
3,904,2,0
5,904,1,1
7,904,3,0
9,904,2,1
1,905,1,1
2,905,1,1
3,905,1,1
4,905,2,1
6,905,1,1
1,906,1,1
5,906,3,0
7,906,3,0
11,906,4,0
13,906,3,0
1,907,1,1
2,907,1,1
3,907,2,1
4,907,1,1
5,907,3,1
1,908,1,1
3,908,1,1
5,908,2,0
7,908,2,0
9,908,1,1
1,909,1,1
2,909,1,1
4,909,2,0
5,909,1,1
7,909,1,1
1,910,1,1
3,910,2,0
9,910,3,0
11,910,3,0
17,910,3,0
1,911,1,1
2,911,1,1
3,911,1,1
4,911,1,1
5,911,2,1
1,912,1,1
5,912,2,0
7,912,3,0
11,912,1,1
13,912,2,1
1,913,1,1
2,913,1,1
3,913,2,1
4,913,3,1
5,913,2,1
1,914,1,1
3,914,1,1
5,914,1,1
7,914,2,1
9,914,3,0
1,915,1,1
2,915,1,1
4,915,1,1
7,915,2,1
8,915,2,0
1,916,1,1
3,916,2,0
5,916,2,0
7,916,1,1
9,916,2,0
1,917,1,1
2,917,1,1
3,917,1,1
4,917,2,1
5,917,2,1
1,918,1,1
5,918,2,0
7,918,2,0
11,918,2,0
13,918,3,0
1,919,1,1
2,919,1,1
3,919,2,1
4,919,1,1
5,919,1,1
1,920,1,1
3,920,1,1
7,920,2,0
9,920,3,0
11,920,2,0
1,921,1,1
2,921,1,1
4,921,2,0
5,921,3,0
7,921,2,0
1,922,1,1
3,922,2,0
5,922,3,0
7,922,2,0
9,922,4,0
1,923,1,1
2,923,1,1
3,923,1,1
4,923,1,1
5,923,2,1
1,924,1,1
5,924,1,1
13,924,2,0
17,924,2,0
19,924,2,0
1,925,1,1
2,925,1,1
3,925,2,1
4,925,3,1
6,925,2,0
1,926,1,1
3,926,1,1
5,926,3,0
7,926,4,0
9,926,1,1
1,927,1,1
2,927,1,1
4,927,1,1
5,927,2,0
7,927,2,1
1,928,1,1
3,928,2,0
5,928,2,0
7,928,3,0
9,928,2,0
1,929,1,1
2,929,1,1
3,929,1,1
4,929,2,1
5,929,1,1
1,930,1,1
7,930,1,1
11,930,2,0
13,930,2,0
17,930,2,0
1,931,1,1
2,931,1,1
3,931,2,1
4,931,1,1
5,931,2,1
1,932,1,1
3,932,1,1
5,932,2,1
7,932,3,0
9,932,2,0
1,933,1,1
2,933,1,1
4,933,2,0
5,933,2,1
7,933,3,1
1,934,1,1
3,934,2,0
5,934,1,1
7,934,3,0
9,934,2,0
1,935,1,1
2,935,1,1
3,935,1,1
4,935,1,1
6,935,1,1
1,936,1,1
5,936,2,0
7,936,2,0
11,936,3,0
17,936,3,0
1,937,1,1
2,937,1,1
3,937,2,1
4,937,3,1
5,937,3,1
1,938,1,1
3,938,1,1
5,938,2,0
9,938,2,0
11,938,5,0
1,939,1,1
2,939,1,1
4,939,1,1
5,939,1,1
7,939,3,0
1,940,1,1
3,940,2,0
7,940,2,0
9,940,2,0
11,940,3,0
1,941,1,1
2,941,1,1
3,941,1,1
4,941,2,1
5,941,3,1
1,942,1,1
5,942,2,0
7,942,2,0
11,942,3,0
13,942,3,0
1,943,1,1
2,943,1,1
3,943,2,1
4,943,1,1
5,943,2,1
1,944,1,1
3,944,1,1
5,944,1,1
7,944,1,1
9,944,1,1
1,945,1,1
2,945,1,1
4,945,2,0
8,945,2,0
11,945,1,1
1,946,1,1
3,946,2,0
5,946,3,0
7,946,3,0
9,946,4,0
1,947,1,1
2,947,1,1
3,947,1,1
4,947,1,1
5,947,2,1
1,948,1,1
5,948,2,0
7,948,2,0
11,948,3,0
13,948,1,1
1,949,1,1
2,949,1,1
3,949,2,1
4,949,3,1
5,949,1,1
1,950,1,1
3,950,1,1
7,950,2,0
9,950,3,0
11,950,3,0
1,951,1,1
2,951,1,1
4,951,1,1
5,951,2,1
7,951,1,1
1,952,1,1
3,952,2,0
5,952,3,0
9,952,2,0
11,952,4,0
1,953,1,1
2,953,1,1
3,953,1,1
4,953,2,1
5,953,2,1
1,954,1,1
5,954,1,1
7,954,2,1
11,954,2,0
13,954,3,0
1,955,1,1
2,955,1,1
3,955,2,1
4,955,1,1
6,955,2,0
1,956,1,1
3,956,1,1
5,956,2,0
7,956,2,1
9,956,3,1
1,957,1,1
2,957,1,1
4,957,2,0
5,957,2,0
7,957,2,1
1,958,1,1
3,958,2,0
5,958,2,0
7,958,1,1
9,958,3,0
1,959,1,1
2,959,1,1
3,959,1,1
4,959,1,1
5,959,1,1
1,960,1,1
7,960,2,0
11,960,2,0
13,960,2,0
17,960,3,0
1,961,1,1
2,961,1,1
3,961,2,1
4,961,3,1
5,961,4,1
1,962,1,1
3,962,1,1
5,962,2,1
7,962,3,0
9,962,1,1
1,963,1,1
2,963,1,1
4,963,1,1
5,963,2,1
7,963,2,0
1,964,1,1
3,964,2,0
5,964,1,1
7,964,2,0
9,964,3,0
1,965,1,1
2,965,1,1
3,965,1,1
4,965,2,1
6,965,1,1
1,966,1,1
5,966,3,0
11,966,2,0
13,966,3,0
17,966,2,0
1,967,1,1
2,967,1,1
3,967,2,1
4,967,1,1
5,967,3,1
1,968,1,1
3,968,1,1
5,968,2,0
7,968,3,0
9,968,2,0
1,969,1,1
2,969,1,1
4,969,2,0
5,969,1,1
7,969,3,0
1,970,1,1
3,970,2,0
7,970,3,0
9,970,2,0
11,970,3,0
1,971,1,1
2,971,1,1
3,971,1,1
4,971,1,1
5,971,2,1
1,972,1,1
5,972,2,0
7,972,1,1
11,972,2,1
13,972,2,0
1,973,1,1
2,973,1,1
3,973,2,1
4,973,3,1
5,973,2,1
1,974,1,1
3,974,1,1
5,974,1,1
7,974,4,0
9,974,5,0
1,975,1,1
2,975,1,1
4,975,1,1
7,975,2,0
8,975,1,1
1,976,1,1
3,976,2,0
5,976,2,0
7,976,2,0
9,976,3,0
1,977,1,1
2,977,1,1
3,977,1,1
4,977,2,1
5,977,2,1
1,978,1,1
5,978,2,0
7,978,2,0
11,978,1,1
13,978,3,0
1,979,1,1
2,979,1,1
3,979,2,1
4,979,1,1
5,979,1,1
1,980,1,1
3,980,1,1
9,980,1,1
11,980,2,0
13,980,3,0
1,981,1,1
2,981,1,1
4,981,2,0
5,981,3,0
7,981,3,0
1,982,1,1
3,982,2,0
5,982,3,0
7,982,4,0
9,982,3,0
1,983,1,1
2,983,1,1
3,983,1,1
4,983,1,1
5,983,2,1
1,984,1,1
5,984,1,1
7,984,2,0
11,984,2,0
13,984,2,0
1,985,1,1
2,985,1,1
3,985,2,1
4,985,3,1
6,985,2,0
1,986,1,1
3,986,1,1
5,986,3,0
7,986,1,1
9,986,3,0
1,987,1,1
2,987,1,1
4,987,1,1
5,987,2,0
8,987,3,0
1,988,1,1
3,988,2,0
5,988,2,0
7,988,3,0
9,988,2,0
1,989,1,1
2,989,1,1
3,989,1,1
4,989,2,1
5,989,1,1
1,990,1,1
7,990,3,0
13,990,2,0
17,990,3,0
19,990,4,0
1,991,1,1
2,991,1,1
3,991,2,1
4,991,1,1
5,991,2,1
1,992,1,1
3,992,1,1
5,992,2,1
7,992,2,0
9,992,3,0
1,993,1,1
2,993,1,1
4,993,2,0
5,993,2,1
7,993,1,1
1,994,1,1
3,994,2,0
5,994,1,1
9,994,2,1
11,994,2,0
1,995,1,1
2,995,1,1
3,995,1,1
4,995,1,1
6,995,1,1
1,996,1,1
5,996,2,0
7,996,3,0
11,996,3,0
13,996,3,0
1,997,1,1
2,997,1,1
3,997,2,1
4,997,3,1
5,997,3,1
1,998,1,1
3,998,1,1
5,998,2,0
7,998,2,1
9,998,1,1
1,999,1,1
2,999,1,1
4,999,1,1
5,999,1,1
7,999,2,1
1,1000,1,1
3,1000,2,0
7,1000,1,1
9,1000,2,0
11,1000,1,1
